Start Optimization 
Loss: 0.001506  SIA Ef: -0.034765 Binding: 1.76 1.56 -0.50 2.89 4.27 0.01 -2.42 -2.08 0.65 -1.47 -1.63  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.63 1.26 0.14 0.90 1.12 1.25 -0.28 0.10 0.63 1.21 
Loss: 0.001410  SIA Ef: -0.033583 Binding: 1.75 1.55 -0.57 2.90 4.27 0.00 -2.40 -2.08 0.70 -1.46 -1.62  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.62 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000673  SIA Ef: -0.019377 Binding: 1.75 1.56 -0.56 2.91 4.28 0.01 -2.40 -2.08 0.70 -1.46 -1.62  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.63 1.27 0.14 0.90 1.12 1.24 -0.28 0.10 0.62 1.21 
Loss: 0.000673  SIA Ef: -0.019377 Binding: 1.75 1.56 -0.56 2.91 4.28 0.01 -2.40 -2.08 0.70 -1.46 -1.62  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.63 1.27 0.14 0.90 1.12 1.24 -0.28 0.10 0.62 1.21 
Loss: 0.000577  SIA Ef: -0.016494 Binding: 1.74 1.55 -0.58 2.90 4.25 0.00 -2.41 -2.08 0.71 -1.47 -1.61  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000577  SIA Ef: -0.016494 Binding: 1.74 1.56 -0.58 2.91 4.26 0.00 -2.40 -2.08 0.71 -1.47 -1.61  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.010016  SIA Ef: -0.099089 Binding: 1.73 1.54 -0.63 2.91 4.25 0.00 -2.39 -2.08 0.75 -1.46 -1.60  Rvol: 0.37 1.34 1.30 -0.33 0.32 0.60 1.26 0.14 0.90 1.12 1.22 -0.28 0.10 0.58 1.20 
Loss: 0.000577  SIA Ef: -0.016494 Binding: 1.74 1.55 -0.58 2.90 4.25 0.00 -2.40 -2.08 0.71 -1.47 -1.61  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.002358  SIA Ef: -0.045763 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.61  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.23 -0.28 0.10 0.61 1.21 
Loss: 0.002288  SIA Ef: 0.043428 Binding: 1.75 1.55 -0.55 2.90 4.26 0.01 -2.42 -2.08 0.69 -1.47 -1.62  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.63 1.26 0.14 0.91 1.12 1.25 -0.28 0.10 0.62 1.21 
Loss: 0.000576  SIA Ef: -0.016565 Binding: 1.74 1.54 -0.60 2.91 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.001361  SIA Ef: -0.032907 Binding: 1.74 1.54 -0.61 2.91 4.25 0.00 -2.40 -2.08 0.73 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.23 -0.28 0.10 0.60 1.21 
Loss: 0.000576  SIA Ef: -0.016565 Binding: 1.74 1.54 -0.60 2.91 4.25 0.00 -2.41 -2.08 0.72 -1.47 -1.61  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.003995  SIA Ef: -0.061273 Binding: 1.73 1.54 -0.62 2.91 4.25 0.00 -2.39 -2.08 0.74 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.60 1.26 0.14 0.90 1.12 1.23 -0.28 0.10 0.59 1.20 
Loss: 0.000576  SIA Ef: -0.016565 Binding: 1.74 1.54 -0.60 2.91 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.61  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.002291  SIA Ef: 0.043523 Binding: 1.74 1.55 -0.57 2.90 4.26 0.00 -2.41 -2.08 0.70 -1.46 -1.61  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.63 1.26 0.14 0.90 1.12 1.25 -0.28 0.10 0.62 1.21 
Loss: 0.000576  SIA Ef: -0.016565 Binding: 1.74 1.54 -0.60 2.91 4.25 0.00 -2.40 -2.08 0.72 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000853  SIA Ef: -0.023651 Binding: 1.73 1.54 -0.61 2.90 4.24 0.00 -2.40 -2.08 0.73 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.60 1.21 
Loss: 0.001816  SIA Ef: -0.039322 Binding: 1.74 1.54 -0.61 2.91 4.25 0.00 -2.40 -2.08 0.73 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.23 -0.28 0.10 0.59 1.21 
Loss: 0.000552  SIA Ef: -0.015790 Binding: 1.74 1.54 -0.60 2.91 4.25 0.00 -2.40 -2.08 0.73 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000555  SIA Ef: 0.014369 Binding: 1.74 1.55 -0.59 2.90 4.25 0.00 -2.41 -2.08 0.71 -1.47 -1.61  Rvol: 0.38 1.34 1.32 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000552  SIA Ef: -0.015790 Binding: 1.74 1.55 -0.60 2.91 4.25 0.00 -2.40 -2.08 0.73 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000577  SIA Ef: -0.016587 Binding: 1.74 1.54 -0.60 2.91 4.25 0.00 -2.40 -2.08 0.73 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000552  SIA Ef: -0.015790 Binding: 1.74 1.54 -0.60 2.91 4.25 0.00 -2.40 -2.08 0.73 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000584  SIA Ef: -0.016773 Binding: 1.73 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.73 -1.47 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000556  SIA Ef: -0.015913 Binding: 1.73 1.54 -0.61 2.90 4.25 0.00 -2.40 -2.08 0.73 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.60 1.21 
Loss: 0.000562  SIA Ef: -0.016135 Binding: 1.74 1.54 -0.61 2.91 4.25 0.00 -2.40 -2.07 0.73 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000552  SIA Ef: -0.015771 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000558  SIA Ef: -0.015945 Binding: 1.74 1.55 -0.59 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.47 -1.61  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000552  SIA Ef: -0.015771 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.07 0.72 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000562  SIA Ef: -0.016105 Binding: 1.74 1.54 -0.60 2.91 4.25 0.00 -2.40 -2.08 0.72 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000551  SIA Ef: -0.015715 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000551  SIA Ef: -0.015714 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.72 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000576  SIA Ef: -0.016505 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.73 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
Loss: 0.000676  SIA Ef: -0.019436 Binding: 1.74 1.54 -0.60 2.90 4.25 0.00 -2.40 -2.08 0.73 -1.46 -1.60  Rvol: 0.38 1.34 1.31 -0.33 0.32 0.61 1.26 0.14 0.90 1.12 1.24 -0.28 0.10 0.61 1.21 
